"ensembl_gene_id" "hgnc_symbol" "chromosome_name" "start_position" "end_position" "strand" "length"
"18940" "ENSG00000173698" "ADGRG2" "X" 18989307 19122637 -1 133330
"18941" "ENSG00000173852" "DPY19L1" "7" 34927292 35038271 -1 110979
"18943" "ENSG00000174010" "KLHL15" "X" 23983716 24027186 -1 43470
"18944" "ENSG00000174028" "FAM3C2P" "X" 23075758 23076767 1 1009
"18945" "ENSG00000174353" "STAG3L3" "7" 72969696 73005922 -1 36226
"18946" "ENSG00000174384" "PMS2P6" "7" 73093657 73105389 1 11732
"18947" "ENSG00000174428" "GTF2IRD2B" "7" 75092573 75149817 1 57244
"18948" "ENSG00000174469" "CNTNAP2" "7" 146116002 148420998 1 2304996
"18949" "ENSG00000174495" "PPIAP80" "7" 28279211 28279700 -1 489
"18950" "ENSG00000174678" "FAM47DP" "X" 37541077 37545262 -1 4185
"18951" "ENSG00000174697" "LEP" "7" 128241278 128257629 1 16351
"18952" "ENSG00000174945" "AMZ1" "7" 2679522 2775500 1 95978
"18953" "ENSG00000175003" "SLC22A1" "6" 160121815 160158718 1 36903
"18954" "ENSG00000175048" "ZDHHC14" "6" 157381133 157678157 1 297024
"18955" "ENSG00000175600" "SUGCT" "7" 40135005 40860763 1 725758
"18956" "ENSG00000175741" "RWDD4P2" "7" 39854494 39855056 -1 562
"18957" "ENSG00000175809" "CBLL2" "X" 22272913 22274461 1 1548
"18958" "ENSG00000175877" "TMEM270" "7" 73861159 73865890 1 4731
"18959" "ENSG00000175967" "LINC02880" "6" 113904132 113921642 1 17510
"18960" "ENSG00000176125" "UFSP1" "7" 100888721 100889715 -1 994
"18963" "ENSG00000176381" "PRR18" "6" 166305300 166308448 -1 3148
"18964" "ENSG00000176402" "GJC3" "7" 99923266 99929620 -1 6354
"18965" "ENSG00000176410" "DNAJC30" "7" 73680918 73683453 -1 2535
"18966" "ENSG00000176428" "VPS37D" "7" 73667831 73672112 1 4281
"18967" "ENSG00000176510" "OR10AC1" "7" 143509256 143519469 -1 10213
"18968" "ENSG00000176532" "PRR15" "7" 29563835 29567293 1 3458
"18969" "ENSG00000176746" "MAGEB6" "X" 26192440 26195646 1 3206
"18970" "ENSG00000176774" "MAGEB18" "X" 26138343 26140736 1 2393
"18971" "ENSG00000176812" "METTL1P1" "X" 25194381 25195207 -1 826
"18972" "ENSG00000176826" "FKBP9P1" "7" 55681074 55713252 -1 32178
"18973" "ENSG00000176896" "TCEANC" "X" 13653189 13681964 1 28775
"18974" "ENSG00000177138" "FAM9B" "X" 9024232 9295682 -1 271450
"18975" "ENSG00000177189" "RPS6KA3" "X" 20149911 20267519 -1 117608
"18976" "ENSG00000177324" "BEND2" "X" 18162931 18220886 -1 57955
"18977" "ENSG00000177409" "SAMD9L" "7" 93130056 93148385 -1 18329
"18979" "ENSG00000177468" "OLIG3" "6" 137492199 137494394 -1 2195
"18980" "ENSG00000177504" "VCX2" "X" 8169944 8171267 -1 1323
"18981" "ENSG00000177590" "GIMAP3P" "7" 150746893 150747728 -1 835
"18982" "ENSG00000177679" "SRRM3" "7" 76201896 76287288 1 85392
"18983" "ENSG00000177683" "THAP5" "7" 108554543 108569750 -1 15207
"18984" "ENSG00000177688" "SUMO4" "6" 149400262 149401278 1 1016
"18985" "ENSG00000177689" "MAGEB10" "X" 27807990 27823014 1 15024
"18986" "ENSG00000177706" "FAM20C" "7" 192571 260772 1 68201
"18987" "ENSG00000178033" "CALHM5" "6" 116511639 116524788 1 13149
"18988" "ENSG00000178199" "ZC3H12D" "6" 149446795 149485014 -1 38219
"18989" "ENSG00000178234" "GALNT11" "7" 152025674 152122340 1 96666
"18990" "ENSG00000178381" "ZFAND2A" "7" 1152071 1160759 -1 8688
"18991" "ENSG00000178397" "FAM220A" "7" 6329411 6348981 -1 19570
"18992" "ENSG00000178409" "BEND3" "6" 107065182 107115515 -1 50333
"18993" "ENSG00000178425" "NT5DC1" "6" 116100851 116249497 1 148646
"18994" "ENSG00000178503" "NECAP1P1" "7" 37585500 37586329 -1 829
"18995" "ENSG00000178556" "CKS1BP6" "X" 30617454 30617693 1 239
"18996" "ENSG00000178605" "GTPBP6" "X" 304529 318819 -1 14290
"18997" "ENSG00000178665" "ZNF713" "7" 55887456 55942530 1 55074
"18998" "ENSG00000178809" "TRIM73" "7" 75395063 75410996 1 15933
"18999" "ENSG00000178826" "TMEM139" "7" 143279957 143288048 1 8091
"19001" "ENSG00000179073" "TAAR3P" "6" 132608225 132609302 -1 1077
"19003" "ENSG00000179144" "GIMAP7" "7" 150514872 150521073 1 6201
"19004" "ENSG00000179222" "MAGED1" "X" 51803007 51902354 1 99347
"19005" "ENSG00000179304" "FAM156B" "X" 52891306 52908560 1 17254
"19007" "ENSG00000179406" "LINC00174" "7" 66376044 66493566 -1 117522
"19008" "ENSG00000179420" "OR6W1P" "7" 143062330 143063585 -1 1255
"19009" "ENSG00000179428" "IL6-AS1" "7" 22725395 22727620 -1 2225
"19010" "ENSG00000179460" "EEF1A1P27" "7" 20582072 20583206 1 1134
"19011" "ENSG00000179468" "OR9A2" "7" 143026200 143027132 -1 932
"19012" "ENSG00000179562" "GCC1" "7" 127580628 127593611 -1 12983
"19013" "ENSG00000179603" "GRM8" "7" 126438598 127253093 -1 814495
"19014" "ENSG00000179869" "ABCA13" "7" 48171458 48647497 1 476039
"19015" "ENSG00000179994" "SPDYE7P" "7" 72862757 72871581 -1 8824
"19017" "ENSG00000180182" "MED14" "X" 40648305 40735858 -1 87553
"19018" "ENSG00000180233" "ZNRF2" "7" 30284597 30367689 1 83092
"19019" "ENSG00000180347" "ITPRID1" "7" 31514090 31658720 1 144630
"19020" "ENSG00000180354" "MTURN" "7" 30134986 30162762 1 27776
"19021" "ENSG00000180535" "BHLHA15" "7" 98211439 98215457 1 4018
"19022" "ENSG00000180658" "OR2A4" "6" 131699644 131701401 -1 1757
"19023" "ENSG00000180815" "MAP3K15" "X" 19360056 19515508 -1 155452
"19024" "ENSG00000181016" "LSMEM1" "7" 112480853 112491062 1 10209
"19025" "ENSG00000181072" "CHRM2" "7" 136868652 137020255 1 151603
"19026" "ENSG00000181211" "HECW1-IT1" "7" 43117896 43163187 1 45291
"19027" "ENSG00000181220" "ZNF746" "7" 149472696 149497817 -1 25121
"19028" "ENSG00000181444" "ZNF467" "7" 149764182 149773588 -1 9406
"19029" "ENSG00000181472" "ZBTB2" "6" 151364115 151391559 -1 27444
"19030" "ENSG00000181544" "FANCB" "X" 14835961 14873069 -1 37108
"19031" "ENSG00000181652" "ATG9B" "7" 151012209 151024499 -1 12290
"19032" "ENSG00000181977" "PYY3" "X" 50156159 50156371 1 212
"19033" "ENSG00000182095" "TNRC18" "7" 5306790 5425414 -1 118624
"19034" "ENSG00000182111" "ZNF716" "7" 57450177 57473559 1 23382
"19035" "ENSG00000182158" "CREB3L2" "7" 137874979 138002086 -1 127107
"19036" "ENSG00000182162" "P2RY8" "X" 1462581 1537185 -1 74604
"19037" "ENSG00000182165" "TP53TG1" "7" 87322943 87345552 -1 22609
"19038" "ENSG00000182220" "ATP6AP2" "X" 40579372 40606848 1 27476
"19039" "ENSG00000182287" "AP1S2" "X" 15825806 15854931 -1 29125
"19040" "ENSG00000182348" "ZNF804B" "7" 88759700 89338528 1 578828
"19041" "ENSG00000182378" "PLCXD1" "X" 276322 303356 1 27034
"19042" "ENSG00000182487" "NCF1B" "7" 73220624 73235945 1 15321
"19043" "ENSG00000182583" "VCX" "X" 7842262 7844143 1 1881
"19044" "ENSG00000182648" "LINC01006" "7" 156388922 156640654 -1 251732
"19045" "ENSG00000182722" "SEPHS1P1" "7" 64852397 64853354 -1 957
"19046" "ENSG00000182747" "SLC35D3" "6" 136922301 136925660 1 3359
"19048" "ENSG00000182798" "MAGEB17" "X" 16167481 16171464 1 3983
"19049" "ENSG00000182872" "RBM10" "X" 47145221 47186813 1 41592
"19050" "ENSG00000182888" "RPS27AP20" "X" 3717149 3717600 1 451
"19051" "ENSG00000182965" "NPM1P14" "7" 112520488 112521670 1 1182
"19052" "ENSG00000183122" "OR2A3P" "7" 144153486 144158905 1 5419
"19053" "ENSG00000183137" "CEP57L1" "6" 109095110 109174418 1 79308
"19054" "ENSG00000183166" "CALN1" "7" 71779491 72447151 -1 667660
"19055" "ENSG00000183304" "FAM9A" "X" 8790795 8801383 -1 10588
"19056" "ENSG00000183337" "BCOR" "X" 40049815 40177329 -1 127514
"19057" "ENSG00000183444" "OR7E38P" "7" 97966090 97967074 -1 984
"19059" "ENSG00000183690" "EFHC2" "X" 44147872 44343672 -1 195800
"19060" "ENSG00000183696" "UPP1" "7" 48088628 48108736 1 20108
"19061" "ENSG00000183742" "MACC1" "7" 20134655 20217404 -1 82749
"19062" "ENSG00000183807" "FAM162B" "6" 116752197 116765719 -1 13522
"19063" "ENSG00000183943" "PRKX" "X" 3604340 3713649 -1 109309
"19064" "ENSG00000184194" "GPR173" "X" 53048789 53080615 1 31826
"19065" "ENSG00000184205" "TSPYL2" "X" 53082367 53088540 1 6173
"19066" "ENSG00000184368" "MAP7D2" "X" 20006713 20116907 -1 110194
"19067" "ENSG00000184408" "KCND2" "7" 120273175 120750337 1 477162
"19068" "ENSG00000184414" "IRS3P" "7" 100570131 100571136 1 1005
"19069" "ENSG00000184465" "WDR27" "6" 169457212 169702067 -1 244855
"19070" "ENSG00000184486" "POU3F2" "6" 98834574 98839458 1 4884
"19071" "ENSG00000184530" "C6orf58" "6" 127519455 127591820 1 72365
"19072" "ENSG00000184616" "SPDYE12P" "7" 74904289 74915078 -1 10789
"19073" "ENSG00000184735" "DDX53" "X" 22999960 23003589 1 3629
"19074" "ENSG00000184786" "DYNLT2" "6" 169740109 169751587 -1 11478
"19075" "ENSG00000184831" "APOO" "X" 23833353 23907938 -1 74585
"19076" "ENSG00000184863" "RBM33" "7" 155644451 155781485 1 137034
"19077" "ENSG00000184903" "IMMP2L" "7" 110662644 111562517 -1 899873
"19078" "ENSG00000185002" "RFX6" "6" 116877212 116932161 1 54949
"19079" "ENSG00000185037" "ZNF733P" "7" 63291518 63304056 -1 12538
"19080" "ENSG00000185040" "SPDYE16" "7" 76531313 76543297 -1 11984
"19081" "ENSG00000185055" "EFCAB10" "7" 105565120 105600875 -1 35755
"19082" "ENSG00000185127" "C6orf120" "6" 169702190 169704856 1 2666
"19083" "ENSG00000185177" "ZNF479" "7" 57117676 57139864 -1 22188
"19084" "ENSG00000185250" "PPIL6" "6" 109390215 109441171 -1 50956
"19085" "ENSG00000185274" "GALNT17" "7" 71132144 71713600 1 581456
"19086" "ENSG00000185290" "NUPR2" "7" 56114681 56116417 -1 1736
"19087" "ENSG00000185291" "IL3RA" "X" 1336616 1382689 1 46073
"19088" "ENSG00000185319" "SSXP4" "X" 52598494 52603289 1 4795
"19089" "ENSG00000185345" "PRKN" "6" 161347417 162727775 -1 1380358
"19090" "ENSG00000185448" "FAM47A" "X" 34129752 34132314 -1 2562
"19091" "ENSG00000185467" "KPNA7" "7" 99173572 99250075 -1 76503
"19092" "ENSG00000185638" "FTH1P14" "X" 34147036 34147586 1 550
"19093" "ENSG00000185753" "CXorf38" "X" 40626921 40647561 -1 20640
"19094" "ENSG00000185811" "IKZF1" "7" 50304068 50405101 1 101033
"19095" "ENSG00000185899" "TAS2R60" "7" 143443453 143444409 1 956
"19096" "ENSG00000185915" "KLHL34" "X" 21654690 21658330 -1 3640
"19097" "ENSG00000185955" "C7orf61" "7" 100456620 100464260 -1 7640
"19098" "ENSG00000185960" "SHOX" "X" 624344 659411 1 35067
"19099" "ENSG00000186088" "GSAP" "7" 77310751 77416349 -1 105598
"19100" "ENSG00000186163" "PRSS59P" "7" 142265833 142272235 -1 6402
"19101" "ENSG00000186231" "KLHL32" "6" 96924620 97140754 1 216134
"19102" "ENSG00000186312" "CA5BP1" "X" 15674932 15703724 1 28792
"19103" "ENSG00000186340" "THBS2" "6" 169215780 169254050 -1 38270
"19104" "ENSG00000186439" "TRDN" "6" 123216339 123637093 -1 420754
"19105" "ENSG00000186472" "PCLO" "7" 82754012 83162930 -1 408918
"19106" "ENSG00000186480" "INSIG1" "7" 155297776 155310235 1 12459
"19107" "ENSG00000186591" "UBE2H" "7" 129830732 129952960 -1 122228
"19108" "ENSG00000186625" "KATNA1" "6" 149594873 149648972 -1 54099
"19109" "ENSG00000186645" "SPDYE17" "7" 77022306 77032361 -1 10055
"19110" "ENSG00000186676" "EEF1GP1" "7" 125033453 125035301 1 1848
"19111" "ENSG00000186704" "DTX2P1" "7" 76978617 77004308 1 25691
"19112" "ENSG00000186743" "TPI1P3" "6" 116038756 116039495 1 739
"19113" "ENSG00000187037" "GPR141" "7" 37683766 37833788 1 150022
"19114" "ENSG00000187103" "FUNDC2P3" "6" 146171315 146171847 1 532
"19115" "ENSG00000187189" "TSPYL4" "6" 116249964 116254075 -1 4111
"19116" "ENSG00000187243" "MAGED4B" "X" 52061827 52069219 -1 7392
"19117" "ENSG00000187257" "RSBN1L" "7" 77696459 77783022 1 86563
"19118" "ENSG00000187258" "NPSR1" "7" 34658218 34878332 1 220114
"19119" "ENSG00000187260" "WDR86" "7" 151375909 151410727 -1 34818
"19120" "ENSG00000187268" "FAM9C" "X" 13035617 13044682 -1 9065
"19121" "ENSG00000187391" "MAGI2" "7" 78017055 79453667 -1 1436612
"19122" "ENSG00000187416" "LHFPL3" "7" 104328603 104908561 1 579958
"19124" "ENSG00000187516" "H2AP" "X" 37990779 37991314 1 535
"19125" "ENSG00000187546" "AGMO" "7" 15200317 15562015 -1 361698
"19126" "ENSG00000187682" "ERAS" "X" 48826513 48830138 1 3625
"19127" "ENSG00000187690" "EZHIP" "X" 51406948 51408843 1 1895
"19128" "ENSG00000187754" "SSX7" "X" 52644061 52654900 -1 10839
"19129" "ENSG00000187772" "LIN28B" "6" 104936616 105083332 1 146716
"19130" "ENSG00000187893" "CXXC1P1" "X" 47707191 47753456 1 46265
"19131" "ENSG00000187953" "PMS2CL" "7" 6710128 6753862 1 43734
"19132" "ENSG00000188037" "CLCN1" "7" 143316111 143352083 1 35972
"19133" "ENSG00000188050" "RNF133" "7" 122697735 122699117 -1 1382
"19134" "ENSG00000188158" "NHS" "X" 17375200 17735994 1 360794
"19135" "ENSG00000188175" "HEPACAM2" "7" 93188534 93226469 -1 37935
"19136" "ENSG00000188185" "LINC00265" "7" 39733430 39793092 1 59662
"19137" "ENSG00000188186" "LAMTOR4" "7" 100148912 100155944 1 7032
"19138" "ENSG00000188191" "PRKAR1B" "7" 549197 727650 -1 178453
"19140" "ENSG00000188372" "ZP3" "7" 76397518 76442071 1 44553
"19141" "ENSG00000188408" "MAGEB5" "X" 26216169 26218270 1 2101
"19142" "ENSG00000188451" "SRP72P2" "6" 158237336 158242797 -1 5461
"19143" "ENSG00000188459" "WASF4P" "X" 47803296 47804789 1 1493
"19144" "ENSG00000188580" "NKAIN2" "6" 123803865 124825640 1 1021775
"19145" "ENSG00000188693" "CYP51A1-AS1" "7" 92134604 92180725 1 46121
"19146" "ENSG00000188707" "ZBED6CL" "7" 150322639 150332721 1 10082
"19147" "ENSG00000188730" "VWC2" "7" 49773638 49921950 1 148312
"19148" "ENSG00000188732" "FAM221A" "7" 23680130 23703249 1 23119
"19149" "ENSG00000188763" "FZD9" "7" 73433778 73436120 1 2342
"19150" "ENSG00000188820" "CALHM6" "6" 116461370 116463771 1 2401
"19151" "ENSG00000188883" "KLRG2" "7" 139452690 139483673 -1 30983
"19152" "ENSG00000188937" "NYX" "X" 41447343 41475710 1 28367
"19153" "ENSG00000188994" "ZNF292" "6" 87152833 87265943 1 113110
"19154" "ENSG00000189007" "ADAT2" "6" 143422832 143450695 -1 27863
"19155" "ENSG00000189023" "MAGEB16" "X" 35798342 35803735 1 5393
"19156" "ENSG00000189037" "DUSP21" "X" 44844021 44844888 1 867
"19157" "ENSG00000189043" "NDUFA4" "7" 10931943 10940153 -1 8210
"19158" "ENSG00000189056" "RELN" "7" 103471381 103989658 -1 518277
"19159" "ENSG00000189064" "GAGE2A" "X" 49589496 49596824 1 7328
"19160" "ENSG00000189077" "TMEM120A" "7" 75986831 75994656 -1 7825
"19161" "ENSG00000189132" "FAM47B" "X" 34942796 34944915 1 2119
"19162" "ENSG00000189143" "CLDN4" "7" 73799542 73832690 1 33148
"19163" "ENSG00000189145" "RPL32P36" "X" 40907987 40908391 1 404
"19164" "ENSG00000189166" "TNRC18P3" "7" 56991888 57009149 1 17261
"19165" "ENSG00000189186" "DCAF8L2" "X" 27590344 27749942 1 159598
"19166" "ENSG00000189212" "DPY19L2P1" "7" 35079989 35186248 -1 106259
"19167" "ENSG00000189221" "MAOA" "X" 43654907 43746817 1 91910
"19168" "ENSG00000189241" "TSPYL1" "6" 116267760 116279930 -1 12170
"19170" "ENSG00000189320" "FAM180A" "7" 135728348 135748813 -1 20465
"19171" "ENSG00000189367" "KIAA0408" "6" 127438406 127459389 -1 20983
"19172" "ENSG00000189369" "GSPT2" "X" 51743442 51746232 1 2790
"19173" "ENSG00000195024" "RNU1-15P" "7" 21381363 21381506 1 143
"19174" "ENSG00000196204" "RNF216P1" "7" 4973988 5040675 1 66687
"19175" "ENSG00000196247" "ZNF107" "7" 64666099 64711577 1 45478
"19176" "ENSG00000196262" "PPIA" "7" 44796680 44824564 1 27884
"19177" "ENSG00000196275" "GTF2IRD2" "7" 74796151 74851605 -1 55454
"19178" "ENSG00000196295" "GARS1-DT" "7" 30516309 30595286 -1 78977
"19179" "ENSG00000196313" "POM121" "7" 72879349 72951440 1 72091
"19180" "ENSG00000196329" "GIMAP5" "7" 150722253 150750033 1 27780
"19181" "ENSG00000196335" "STK31" "7" 23710203 23832513 1 122310
"19182" "ENSG00000196367" "TRRAP" "7" 98877933 99050831 1 172898
"19183" "ENSG00000196368" "NUDT11" "X" 51490011 51496592 -1 6581
"19184" "ENSG00000196376" "SLC35F1" "6" 117907264 118317676 1 410412
"19186" "ENSG00000196411" "EPHB4" "7" 100802565 100827523 -1 24958
"19187" "ENSG00000196433" "ASMT" "X" 1615059 1643081 1 28022
"19188" "ENSG00000196453" "ZNF777" "7" 149431363 149461062 -1 29699
"19189" "ENSG00000196456" "ZNF775" "7" 150368790 150398630 1 29840
"19190" "ENSG00000196459" "TRAPPC2" "X" 13712244 13734635 -1 22391
"19191" "ENSG00000196511" "TPK1" "7" 144451941 144836395 -1 384454
"19192" "ENSG00000196564" "BLOC1S6P1" "X" 18838709 18839452 -1 743
"19193" "ENSG00000196569" "LAMA2" "6" 128883138 129516566 1 633428
"19194" "ENSG00000196584" "XRCC2" "7" 152644776 152676141 -1 31365
"19195" "ENSG00000196591" "HDAC2" "6" 113933028 114011308 -1 78280
"19196" "ENSG00000196634" "LUADT1" "6" 147158925 147180992 1 22067
"19197" "ENSG00000196636" "SDHAF3" "7" 97117698 97181763 1 64065
"19198" "ENSG00000196652" "ZKSCAN5" "7" 99504662 99534700 1 30038
"19199" "ENSG00000196664" "TLR7" "X" 12867072 12890361 1 23289
"19200" "ENSG00000196683" "TOMM7" "7" 22812628 22822849 -1 10221
"19201" "ENSG00000196715" "VKORC1L1" "7" 65873074 65959563 1 86489
"19202" "ENSG00000196741" "LINC01560" "X" 47483571 47484823 1 1252
"19203" "ENSG00000196911" "KPNA5" "6" 116681187 116741867 1 60680
"19204" "ENSG00000196937" "FAM3C" "7" 121348878 121396364 -1 47486
"19205" "ENSG00000196998" "WDR45" "X" 49074433 49101170 -1 26737
"19206" "ENSG00000197008" "ZNF138" "7" 64794388 64833681 1 39293
"19207" "ENSG00000197024" "ZNF398" "7" 149126416 149183042 1 56626
"19208" "ENSG00000197037" "ZSCAN25" "7" 99616946 99632408 1 15462
"19209" "ENSG00000197081" "IGF2R" "6" 159969082 160113507 1 144425
"19210" "ENSG00000197085" "NPSR1-AS1" "7" 34346512 34871582 -1 525070
"19211" "ENSG00000197093" "GAL3ST4" "7" 100159244 100168617 -1 9373
"19212" "ENSG00000197123" "ZNF679" "7" 64228474 64266931 1 38457
"19213" "ENSG00000197150" "ABCB8" "7" 151028422 151047782 1 19360
"19214" "ENSG00000197157" "SND1" "7" 127652194 128092609 1 440415
"19215" "ENSG00000197185" "SSXP1" "X" 52606535 52611758 -1 5223
"19216" "ENSG00000197258" "EIF4BP6" "7" 104667749 104669576 1 1827
"19218" "ENSG00000197343" "ZNF655" "7" 99558406 99576453 1 18047
"19219" "ENSG00000197362" "ZNF786" "7" 149069641 149090782 -1 21141
"19220" "ENSG00000197442" "MAP3K5" "6" 136557046 136792477 -1 235431
"19221" "ENSG00000197448" "GSTK1" "7" 143244093 143270854 1 26761
"19222" "ENSG00000197461" "PDGFA" "7" 497258 520296 -1 23038
"19224" "ENSG00000197498" "RPF2" "6" 110982015 111028263 1 46248
"19225" "ENSG00000197558" "SSPOP" "7" 149776042 149833979 1 57937
"19226" "ENSG00000197576" "HOXA4" "7" 27128507 27130780 -1 2273
"19227" "ENSG00000197582" "GPX1P1" "X" 13378735 13379340 -1 605
"19228" "ENSG00000197594" "ENPP1" "6" 131808016 131895155 1 87139
"19229" "ENSG00000197779" "ZNF81" "X" 47836902 48002561 1 165659
"19230" "ENSG00000197976" "AKAP17A" "X" 1591604 1602520 1 10916
"19231" "ENSG00000197990" "ZNF734P" "7" 63449819 63456687 1 6868
"19232" "ENSG00000197993" "KEL" "7" 142941114 142962363 -1 21249
"19233" "ENSG00000198039" "ZNF273" "7" 64870172 64930981 1 60809
"19234" "ENSG00000198074" "AKR1B10" "7" 134527567 134541412 1 13845
"19235" "ENSG00000198173" "FAM47C" "X" 37008366 37011664 1 3298
"19236" "ENSG00000198221" "AFDN-DT" "6" 167822103 167826833 -1 4730
"19237" "ENSG00000198223" "CSF2RA" "X" 1268800 1310381 1 41581
"19238" "ENSG00000198286" "CARD11" "7" 2906142 3043867 -1 137725
"19239" "ENSG00000198414" "TATDN2P1" "X" 44283916 44286246 1 2330
"19240" "ENSG00000198420" "TCAF1" "7" 143851375 143902198 -1 50823
"19241" "ENSG00000198517" "MAFK" "7" 1530702 1543043 1 12341
"19242" "ENSG00000198523" "PLN" "6" 118548296 118561716 1 13420
"19243" "ENSG00000198556" "ZNF789" "7" 99472890 99503650 1 30760
"19245" "ENSG00000198670" "LPA" "6" 160531482 160664275 -1 132793
"19246" "ENSG00000198719" "DLL1" "6" 170282206 170306565 -1 24359
"19247" "ENSG00000198729" "PPP1R14C" "6" 150143044 150250392 1 107348
"19248" "ENSG00000198738" "SMIM11P1" "6" 85735744 85735921 -1 177
"19249" "ENSG00000198742" "SMURF1" "7" 99027440 99144108 -1 116668
"19250" "ENSG00000198759" "EGFL6" "X" 13569601 13633575 1 63974
"19251" "ENSG00000198798" "MAGEB3" "X" 30230657 30237495 1 6838
"19252" "ENSG00000198814" "GK" "X" 30653359 30731462 1 78103
"19253" "ENSG00000198818" "SFT2D1" "6" 166319728 166342576 -1 22848
"19254" "ENSG00000198822" "GRM3" "7" 86643909 86864879 1 220970
"19255" "ENSG00000198833" "UBE2J1" "6" 89326625 89352722 -1 26097
"19256" "ENSG00000198839" "ZNF277" "7" 112206695 112343934 1 137239
"19257" "ENSG00000198874" "TYW1" "7" 66995173 67239514 1 244341
"19258" "ENSG00000198898" "CAPZA2" "7" 116811070 116922049 1 110979
"19259" "ENSG00000198945" "L3MBTL3" "6" 130013699 130141449 1 127750
"19260" "ENSG00000198947" "DMD" "X" 31097677 33339609 -1 2241932
"19261" "ENSG00000199023" "MIR339" "7" 1022933 1023026 -1 93
"19262" "ENSG00000199043" "MIR335" "7" 130496111 130496204 1 93
"19263" "ENSG00000199085" "MIR148A" "7" 25949919 25949986 -1 67
"19264" "ENSG00000199158" "MIR96" "7" 129774692 129774769 -1 77
"19266" "ENSG00000199226" "RNU6-50P" "X" 46517766 46517868 1 102
"19268" "ENSG00000199246" "RNU6-896P" "6" 153681447 153681553 1 106
"19270" "ENSG00000199283" "RNU1-58P" "7" 140241870 140242032 1 162
"19272" "ENSG00000199360" "RNU6-1115P" "6" 110856417 110856522 1 105
"19275" "ENSG00000199458" "RNU4-35P" "6" 121453981 121454121 -1 140
"19278" "ENSG00000199475" "RN7SKP104" "7" 97598933 97599260 -1 327
"19280" "ENSG00000199523" "RNA5SP226" "6" 165409562 165409676 1 114
"19281" "ENSG00000199564" "RNA5SP502" "X" 41292798 41292916 1 118
"19282" "ENSG00000199622" "RN7SKP20" "X" 13596236 13596548 1 312
"19283" "ENSG00000199627" "RNU6-1010P" "7" 131054886 131054992 -1 106
"19284" "ENSG00000199629" "RNU1-14P" "7" 53366058 53366209 1 151
"19286" "ENSG00000199646" "RNU6-1272P" "7" 138876359 138876465 -1 106
"19287" "ENSG00000199700" "RNU6-223P" "7" 135960703 135960809 1 106
"19290" "ENSG00000199846" "RNU1-72P" "7" 129484504 129484656 1 152
